type,category,review,star
에어팟 2세대(유선),음질,음질이 좋고 블루투스로 연결하니 너무 편해요~,5
에어팟 2세대(유선),음질,배송 빨리 욌고 정품등록 바로 했는데 전화지원기술 만료됨이라고 해서 놀래서 애플코리아에 문의했는데 보증기간이 내년으로 확인되었어요 음질도 좋고 잘 샀네요,5
에어팟 2세대(유선),음질,군인 남자친구 생일 선물로 자대로 보내 줬더니 엄ㅊ어 좋아하네요~ 이어폰 줄 없어서 삶의 질이 향상됐다며 엄청 좋아해요! 블루투스이어폰이라 통화할 때 콧바람 소리도 안들리고 좋네요 ㅎㅎ,5
에어팟 2세대(유선),음질,아이가 인강 듣고 편리하다며 너무너무 좋아합니다. 음질이 확실히 좋아요 진작 사줄게 그랬어요,5
에어팟 2세대(유선),음질,"배송 겁나 빠르게 왔습니다

갤스인식 잘되고, 음질도 좋구

정품등록까지 완료",5
에어팟 2세대(유선),음질,"비싸긴하지만 잘쓰고있어요

음질도좋고 편리해요",4
에어팟 2세대(유선),음질,생각보다 너무 편하고 음질도 좋네요.,5
에어팟 2세대(유선),음질,"코드리스 이어폰 대명사인 에어팟2세대 입니다.
기존 인이어 JBL TUNE120 사용하다가 귀에서 자꾸 흘러내리고 불편해서 구입했는데 편하고 음질도 좋고 정말 편합니다.",5
에어팟 2세대(유선),음질,"음질, 품질, 디자인 모두 만족합니다",5
에어팟 2세대(유선),음질,음질너무좋아요 잘쓰겠습니다,5
에어팟 2세대(유선),음질,갤럭시 s10 쓰고 있고 오픈형 아니면 이어폰 못 쓰는데 음질도 너무 좋고 연결도 잘되고 편하고 좋습니다 유선이어폰이 마침 고장나 준 게 고마울 지경. 강추강추. 정품등록도 무사히 마쳤어요.,5
에어팟 2세대(유선),음질,"딸래미가 너무 맘에 들어하네요.
저도 사용해보니 음질 좋고 귀도 넘 편해요.
디자인도 넘 앙증맞고 이뻐요.
여자아이라 에어팟 케이스에 욕심을 내내요.
이쁜 케이스들도 너무 많아서 이것저것변경하면서 다녀서 더 이뻐요~
제일 맘에 드는 부분은 귀가 편해서 오래시간을 끼고 있어도 귀가 편해요.
저도 하나 갖고 싶네요ㅋㅋㅋ
저도 하나 갖고싶네요~ㅋㅋㅋ
아이들은 넘 좋아할만한 제품이네요~
나중에 gs홈쇼핑에서 좋은 가격으로 뜨면 구입할생각입니당~~~
좋아요좋아요좋아요
좋아요.좋아요좋아요
좋아요..좋아요,좋아요.
좋아요,좋아요,좋아요.
좋아요.좋아요.좋아요
좋아요
좋아요.",5
에어팟 2세대(유선),음질,착용감도 좋고 음질도 좋아요 다만 음량 조절 시 1단계의 갭이 커서 많이 아쉬워요 음량 조절을 조금 세분화할 수 있다면 정말 좋겠어요,3
에어팟 2세대(유선),음질,"안전하게 배송왔어요~
음질도 좋고 ？？ 좋아요",5
에어팟 2세대(유선),음질,음질도 좋고 마음에 드네요,4
에어팟 2세대(유선),음질,2세대인줄알았는데 1세대인것같네요 음질이 좋아서 그냥쓰는걸로~~~,4
에어팟 2세대(유선),음질,양쪽 다 소리 잘나오고 포장상태도 좋았습니다! 만족합니다 아주 잘 산 것 같아요! 잘쓰겠습니다,5
에어팟 2세대(유선),음질,배송도 빠르고 음질도 진짜 짱 좋아요!,5
에어팟 2세대(유선),음질,"3세대와 사양비교해보고 와이프 생일선물로 사줬습니다.
생각이상으로 제품이 너무 잘되고 음질 및 편리성이 좋아서 넘 좋아요 잘쓸게요",5
에어팟 2세대(유선),음질,"음질도 좋고 , 단순해서 좋아요 ,

유선충전으로 구매했는데 , 그다지 불편한건 모르겠고 ,

어쨌든 전에 쓰던 B사 무선보단 개인적으론 더 만족 ,

맘에 들어요 ,
이미 많은 분들이 쓰시겠지만 , 추천합니다 , 굿",4
에어팟 2세대(유선),음질,음질도 너모 좋고 정품도 확실하네요! 배송도 빨랐어요,5
에어팟 2세대(유선),음질,편리하고 음질도 좋았어요~,5
에어팟 2세대(유선),음질,아직은 처음이라 낯선건 당연하지만 음질도 너무 좋아요!! 아.. 행복해요! 배송도 빨라서 좋앗어요!!,5
에어팟 2세대(유선),음질,"애플.정품 그대로입니다..
음질 및 편의성 모두 대 만족입니다",5
에어팟 2세대(유선),음질,영롱함다 베이스음질이 살짝 나쁜것같음 다른것은다만족,4
에어팟 2세대(유선),음질,음질 좋습니다.,5
에어팟 2세대(유선),음질,"에어팟 다치지않게 뽁뽁이로 두껍게 감싸서 배송되어 왔어요
정품등록하고 사용했는데 음질도 너무 좋고ㅠㅠ!너무 좋습니당",5
에어팟 2세대(유선),음질,기존에 버즈를썼었는데 그건 계속끼고있으면귀가아프구 상대방이 잘안들린되서 통화품질이너무안좋았었는데 이거완전신세계네요왜 이제야알았지할정도로 너무마음에들어요^^,5
에어팟 2세대(유선),음질,가격은 여기 제일 저렴해서 구매했어요. 정품 등록이 생각보다 쉬워요. 음질은 완벽해요. 배송도 빠르고요. 무든게 다 만족합니다.,5
에어팟 2세대(유선),음질,정말 좋습니다 음질좋고 배송도 빠릅니다,5
에어팟 2세대(유선),음질,무선이라 편리하고 뛰어도 빠지지않고 착용감이 좋으며 음질이 좋아 운동할때 강추합니다,5
에어팟 2세대(유선),음질,좋네요 노트10에도 연결잘될고 음질도 좋네요,5
에어팟 2세대(유선),음질,"역씨 애쁠입니다
저의 귀사이즈에도 잘 맞구요~ 음질도 좋아서 인터넷강의 수업도~ 음악도 아주 잘듣고 있습니다
적극 추천입니다",5
에어팟 2세대(유선),음질,"음질 너무 좋아요.
빠른배송에 저렴하게 구입했어요.",5
에어팟 2세대(유선),음질,음질 엄청 좋고 정품등록도 잘 됩니다. 2020년 2월 제품 받았는데 구입일이 제조일로부터 3개월 안으로 하니 정품등록 오류 안나네요.,5
에어팟 2세대(유선),음질,제품 굿입니다 음질도 좋구쇼,4
에어팟 2세대(유선),음질,음질이 좋아요. 잘 쓸게요.,5
에어팟 2세대(유선),음질,통화품질 아주 좋습니다,5
에어팟 2세대(유선),음질,가격은 좀 비싸지만 음질도 좋고 귀에 착용감도 좋고마감도 깔끔하고 만족스럽습니다,4
에어팟 2세대(유선),음질,"처음 페어링 때는 찢어지는듯한 소리가 났었는데, 이후 괜찮았기에 상태를 지켜보고 있습니다. 제조년도 20년이고, 포장도 꼼꼼히 해주셔서 만족합니다.",5
에어팟 2세대(유선),음질,에어팟 쓰니까 삶의 질이 달라지는 것 같아요ㅎㅎ 너무 편하고 좋네요 음질도 너무 좋아요 잘샀어요~~ 배송도 예정보다 빨리 왔네요 만족합니다!,5
에어팟 2세대(유선),음질,없을땐 몰랐는데 있으니깐 너무 좋네요!아이폰에 등록도 잘되고 음질도 좋아요^^배송도 뽁뽁이에 쌓여서 잘 왔어요!,4
에어팟 2세대(유선),음질,"역시 음질최고입니다.
비싼만큼 그 값어치를 해주네요.
잘 쓰다가 업그레이드 버전 재구매 해야겠어요",5
에어팟 2세대(유선),음질,비싸지만 선이 엉킬일도 없고 소리도 깨끗하게 잘 들리는 것 같아요 ㅎㅎ,5
에어팟 2세대(유선),음질,아주 저렴하게 잘 구매했습니다음질도 좋고 만족스러워요,5
에어팟 2세대(유선),음질,음질도 좋고 연결자체도 문제가 없이 깔끔해서 좋았어요~,5
에어팟 2세대(유선),음질,음질좋고 쿠폰이랑 상품권으로 저렴하게 구매했어요,5
에어팟 2세대(유선),음질,넘 잘 들리구 음질도 좋아요! 1세대는 어땠는지 몰라서 비교는 어렵지만 전 2세대 완전 만족!,5
에어팟 2세대(유선),음질,갤럭시노트9에 블루투스 연결 잘되고 음질 좋아요. 특히 통화음질도 우수. 강추합니다.,5
에어팟 2세대(유선),음질,아 정말 신세계네요~~~ 음질도 좋구 편해요!,5
에어팟 2세대(유선),음질,역시 음질 짱 고장없이 잘사용 하고있네요,5
에어팟 2세대(유선),음질,소리도 잡음없이 잘들리고 좋아요,5
에어팟 2세대(유선),음질,음질도좋고 디자인도 너무 좋아요,5
에어팟 2세대(유선),음질,확실히 편하고 소리도 좋네요,4
에어팟 2세대(유선),음질,음질도 좋구 너무 좋아요.,5
에어팟 2세대(유선),음질,정품 등록햇고 음질 좋고 다 괜찮네요~ 맘에들어요~ 케이스도 같이 구입해서 씌워?어요~ ㅎㅎㅎ,5
에어팟 2세대(유선),음질,구매일자등록이 안되서 고생하다 고객센터에 전화햇더니 등록 잘되어잇다시더라구요 정품등록해서 보내신건지 암튼 음질좋고 선없는 편리함이 이런건가ㅠ싶을정도로 만족스럽네요,5
에어팟 2세대(유선),음질,무선이면서도 유선 못지않은 음질이 마음에 들었습니다.선이 없어서 활동성에도 좋지만다른 이어폰을 쓸시에도 왼쪽 귀만 잘 빠졌었는데 에어팟 역시 빠지더군요.이어팁 있는 프로로 사고 싶네요.,4
에어팟 2세대(유선),음질,아이폰SE2020 사전예약하고 기다리면서 에어팟도 같이 샀는데요 에어팟이 아이폰보다 2주 일찍 도착하는엄청난 배송 속도 덕에.. 리뷰 남기기 전에 구매확정 되어버렸네요. 너무 예쁘고 통화 음질도 좋고 다 좋아여 최고,5
에어팟 2세대(유선),음질,"너무너무 만족합니다.
음질도 좋고 편하고 좋아용",5
에어팟 2세대(유선),음질,너무좋아요.줄이 없으니 편하고 음질좋고 정말좋아요.정품등록 잘되요,5
에어팟 2세대(유선),음질,통화시 울림이나 끊김없이 통화음질이 선명하고 잡음없이 잘 들려요.,5
에어팟 2세대(유선),음질,가격 저렴하게 잘 구매한거 같아요음질도 좋고 다 맘에 듭니다함께 주문한 케이스가 잘 맞지 않나서 못써요ㅜ,5
에어팟 2세대(유선),음질,"계속 살까말까 고민만하다가 이번에 샀는데
배송도 빠르고 음질도 좋고 편하구 좋긴하네욤
잘쓸게요~~~~",4
에어팟 2세대(유선),음질,다른 블루투스 이언폰과는 확실히 다릅니다. 충전도 빠르고 디자인도 예쁩니다. 음질도 좋고 일시정지나 다음곡으로 넘기기도 잘 됩니다.,5
에어팟 2세대(유선),음질,아이가 너무 좋아하네요~음질 좋네요…보증확인 등록도 쉽게 잘했네요…,5
에어팟 2세대(유선),음질,삼성 갤럭시폰에 연결도 바로 되고 음질이 확실히 좋네요. 연결도 어렵지 않고 그냥 바로 연결되네요. 귀여운 세균맨 껍데기에 쒸우니 딱 맞아요. 중국산은 안맞더라구요. 잘쓸께요.,5
에어팟 2세대(유선),음질,딸아이 쓰라 구매했어요.음질이 확실히 좋다며 아주 맘에 들어 합니다.,5
에어팟 2세대(유선),음질,배송도 빠르고 음질도 좋고 모든면에서 다 만족입니다!!,5
에어팟 2세대(유선),음질,음질이 되게 좋고 무선이어폰 이제 못 쓸 것 같아요,5
에어팟 2세대(유선),음질,음질좋고요 적립행사 포함 최저가로 구매했네요~,5
에어팟 2세대(유선),음질,좋습니다. 정품등록도 잘되고 음질도 좋네요,5
에어팟 2세대(유선),음질,마감이살짝 아쉽지만 음질은 만족합니다,4
에어팟 2세대(유선),음질,에어팟 좋아요. 음질도 좋고... 이쁘네요,5
에어팟 2세대(유선),음질,음질디자인 최고! 배송도 칼이여요!,5
에어팟 2세대(유선),음질,제조도 최근꺼고 음질도 좋네여,5
에어팟 2세대(유선),음질,역시 음질은 최고네요~ㅎㅎ,5
에어팟 2세대(유선),음질,디자인 음질 배송 다 만족.,5
에어팟 2세대(유선),음질,포장도 깔끔하고 박스 안에 뾱뾱이로 안전하게 빠르게 배송 왔습니다ㅎㅎ 연결도 잘 되고 음질도 좋아요~,5
에어팟 2세대(유선),음질,가격대비괜찮은제품이네여작동잘되고음질도좋네여~~~~,5
에어팟 2세대(유선),음질,음질도 선명하구요~가격도맘에들어요~저희 딸아이가 쓸껀데 너무좋아하네요~너무맘에들요~,5
에어팟 2세대(유선),음질,큰 딸애 생일선물로 구입했어요. 음질도 마음에 들고 좋다네요. 배송도 빠르진 않았지만 딱 맞춰서 왔습니다. 케이스까지 하니까 더 예뻐요.,4
에어팟 2세대(유선),음질,"후기 잘안남기는데
좋아서 남겨요~~~음질도좋고
왜다들쓰는지 알겟더라구요^_^
잘쓸께여
배송도 하루만에오고
굿굿",5
에어팟 2세대(유선),음질,ㅎㅎㅎ 좋아욤! 음질도 좋고 쓰기에도 편해요 . 갤럭시껀 귀에서 잘 빠져서 그랬는데 이건 잘 안빠지고 좋네요ㅎㅎ,5
에어팟 2세대(유선),음질,"배송 완전 맘에 들어요.
연결도 바로되고 음질. 품질 다 맘에 들어요.
잘쓰겠습니다",5
에어팟 2세대(유선),음질,진짜 정품이고 너무 좋아요 ㅜㅜ 음질도 너무 좋고 다른곳에서는 사기가 많아서 걱정했는데 여긴 진짜 정품 그대로 주더라구요 사기 일까봐 걱정하시는분들 여기서 사세요 !!,5
에어팟 2세대(유선),음질,만족합니다. 배송도 빨랐고 정품 등록도 잘되고 음질도 좋네요.,5
에어팟 2세대(유선),음질,에어팟 2세대 음질도 좋고 디자인도 아직 만족스럽습니다.,5
에어팟 2세대(유선),음질,"배송 빠르고 물건도 만족합니다.
애플 코리아 정품 등록 잘 되었구요
통화 음질도 괜찮습니다.",5
에어팟 2세대(유선),음질,너무 좋습니다. 배송도 빠르고 음질도 좋아요,5
에어팟 2세대(유선),음질,빠른ㅂ거송감사합니다 통화음질 너무좋아요,5
에어팟 2세대(유선),음질,너무 예쁘고 음질도 완전 좋아요~역시~~~ㅎ,5
에어팟 2세대(유선),음질,음질진짜좋고 배송도 완전빨라서 좋아요!!,4
에어팟 2세대(유선),음질,역시 애플이네요 음질도 좋아서 깜짝 놀랐네요 진작에 살 껄 그랬어요 굿이에용,5
에어팟 2세대(유선),음질,연결굿~배송굿~~잡음없이 잘들려요.,5
에어팟 2세대(유선),음질,배송이 빨라서 너무 좋았습니다. 정품 등록도 하고 음질도 좋고 만족합니다^^,5
에어팟 2세대(유선),음질,음질좋아요 귀도안앞프고,5
에어팟 2세대(유선),음질,음질이 정말 좋아요 잡음 없는 선명한 음질에 매료가 되네요가격이 부담스러운것은 아마도 품질및 앞도적인 기술력에 있는것 같습니다제값을 한다는 것은 소비자가 인정하는 것이 아닐까요,5
에어팟 2세대(유선),음질,넘 좋아요 음질 굿,5
에어팟 2세대(유선),음질,배송다음날 바로 왔구 저렴하게잘샀어요! 에어팟 신세계네요!! 무선 이라 넘 편해요 소리도 좋고 정품등록햇어요 작동 잘됩니다! ？？,5
에어팟 2세대(유선),음질,"제품기능 완전 짱이예요
온오프가 폰 가까이가면 자동이구요
소리품질도 엄청 좋구요
헤드 사이즈도 작아 귀가 편안합니다 ~~~
실리콘 케이스와 고리도 분실방지에 도움될것같아
최고로 만족합니다 ~",5
에어팟 2세대(유선),음질,음질좋구요 싸게 잘샀습니다 배송기간은2일걸렸습니다,4
에어팟 2세대(유선),음질,"배송은 엉망이지만 제품은 맘에들어요
통화음질도 좋고 음악들을때도 넘 좋네요
역시 아이폰엔 에어팟이 딱이네요",3
에어팟 2세대(유선),음질,배송무엇인가요??완전 총알 배송 ㅋㅋㅋㅋ바로 다음날 오네요 너무 좋아요!!선물해줬는데 너무 좋아해요!!소리도 괜찮고 좋아용,5
에어팟 2세대(유선),음질,역시 애플 명성은 인정할만한데... 가끔 통화시 잡음이있네요,5
에어팟 2세대(유선),음질,저렴한 가격 음질도 좋구가성비 갑인제품 지인도 샀어요~,5
에어팟 2세대(유선),음질,여기가 제일 저렴했어요 음질좋구애가좋아해서굿이예요,5
에어팟 2세대(유선),음질,음질도 좋고 켜자마자 바로 페어링되서 편하고좋네요,5
에어팟 2세대(유선),음질,"너무 예쁘고 써봤는데 음질도 좋네요!!

강추합니다",5
에어팟 2세대(유선),음질,짝퉁과 비교불가네요 전체적인 음질이 좋습니다,5
에어팟 2세대(유선),음질,음질좋고 제품 정품이에요 배송은 느렸어요,3
에어팟 2세대(유선),음질,아들이 선물로 사줬어요~^^ 음질 넘 좋아요~,5
에어팟 2세대(유선),음질,가볍고 소리도 잘들려서 마음에 듭니다^^,5
에어팟 2세대(유선),음질,선이 없어서 너무 편하고 음질 좋아요~~,5
에어팟 2세대(유선),음질,좋아요 음질 디자인.모두 짱,5
에어팟 2세대(유선),음질,음질이 선명하고 편합니다,5
에어팟 2세대(유선),음질,"생일선물로 구입해 줬는데 무척 마음에 들어하네요~
음질 깨끗하고 선이 없으니 편하고 좋네요.",5
에어팟 2세대(유선),음질,아직도 매우 잘쓰고 있습니다 잃어버릴까 조마조마하긴하지만 음질도 괜찮고 편합니다,5
에어팟 2세대(유선),음질,배송도 빠르고 음질도 만족합니다 정품등록도 잘됩니다,5
에어팟 2세대(유선),음질,"에어팟 너무 편하고 좋아요
음질도 굿이네요
무선이라 표시도 잘 안나고 좋아요
애플 굿이예요",5
에어팟 2세대(유선),음질,신속한 배송이라 너무 좋습니다~ 음질도 만족합니다~,5
에어팟 2세대(유선),음질,에어팟이 필요해서 정품사려고 일부러 여기서 샀는데 완전 만족입니당 ㅎ_ㅎ 정품등록도 되구요 기기도 깨끗하게 잘왔어요~~~ 음질도 훌륭하구 잘 쓸것 같습니당,5
에어팟 2세대(유선),음질,상품은 빨리 받았는데 2019년도 제품이었어요~ 정품등록 잘했고 음질은 좋네요~,3
에어팟 2세대(유선),음질,"배송도 빠르고 에어팟은 처음 써봤는데 음질도 좋네요
정품 인증도 잘됐구요",5
에어팟 2세대(유선),음질,"배송은진짜빠르고,개봉해서 사용법 인터넷으로찾아설정완료
참고로 갤노트8. 음악음질굿,통화음질굿
삼성버즈보다 가볍고착용감도좋고 음질도좋음",5
에어팟 2세대(유선),음질,잃어버려서 6개월만에 재구매 가격이 좀 낮아지긴 햇네요 ㅎㅎ 음질 짱 !!,4
에어팟 2세대(유선),음질,빠르게 배송하였고싸게 잘샀네요 음질도 너무 좋고특히 통화음이 너무좋아서 한짝한짝 돌려가면서 쓰고있습니다 ㅋ,5
에어팟 2세대(유선),음질,딸아이 생일선물줬는데 좋아하네요깔끔하고 음질도 좋구요,5
에어팟 2세대(유선),음질,정품이라 믿고 구매합니다. 소리 좋고 편하고 만족해요.,5
에어팟 2세대(유선),음질,"딸 생일선물이에요 너무좋아해요
음질도 좋네요",5
에어팟 2세대(유선),음질,디자인이 깔끔하고 소리도잘 나서 좋습니다.,5
에어팟 2세대(유선),음질,잘 쓰고 있습니다. 음질도 안 깨지고 좋아요.,5
에어팟 2세대(유선),음질,개봉하고 처음쓰자마자 음질이 끊켜서 들려요... 정품등록은 ？瑩嗤？ 처음부터 음질안좋아서 기분이 안좋았어요... 그다음부터도 가끔 통화할때 끊켜지고 ㅠ,2
에어팟 2세대(유선),음질,배송도 완전빠르고 음질도 좋고 좋으네요,5
에어팟 2세대(유선),음질,깜찍하고 이뻐요. 음질은 적당합니다.,4
에어팟 2세대(유선),음질,배송 정말 빠릅니다 다음날 바로 왔어요 음질도 좋습니다 가격도 싸구요,5
에어팟 2세대(유선),음질,음질 통화질 다 좋아요,4
에어팟 2세대(유선),음질,배송이 빠르고 음질도 걱정했던 것 보다 선명하고 잘 들려서 구매하길잘했다라는 생각이들어요~(*^▽^*),5
에어팟 2세대(유선),음질,블루투스 연결만되면 자동으로 연결이되서매ㅡ 우편리합니다 통화음질두아주좋구 배터리잔량을확인할수있어서좋았어요,5
에어팟 2세대(유선),음질,"저마다 성향에 차이는 있으니, 제 성향은 3세대와 2세대 크게 음질이 좋아지거나 신호가 향상된 느낌이 전혀 없습니다.
특히 음질은 2세대가 안정적인 느김입니다.
최대의 장점은 통화품질은 좋다는 것,",4
에어팟 2세대(유선),음질,소리도 잘 들리고 착용감도 좋고 디자인도 예뻐서 너무 만족하는 제품입니다.,5
에어팟 2세대(유선),음질,배송은 좀 느렸는데 상품은 하자 없이 음질이 깨끗하고 선명하네요 좋아요!,5
에어팟 2세대(유선),음질,크로스 스트랩 하고 다녀서 더더더더 편하게 잘쓰고 잇어요 ~! 진작 살껄 그랫어요~ 음질도 좋고 배송도 빨리오고~ 정품 등록도 바로햇습니다~,5
에어팟 2세대(유선),음질,버즈랑 비교해보았는대 음질이 한수위버즈보다 깨끗하네요다른기능은 좀더 해봐야알겠지만,4
에어팟 2세대(유선),음질,"소리도 두쪽 다 잘들리고 좋아요

정품 맞는거 같습니다아",5
에어팟 2세대(유선),음질,"아들선물로 샀어요. 아들이 너무 좋아합니다.
음질이 너무 좋아요",5
에어팟 2세대(유선),음질,"음질이 부드럽고 좋아요 ㅎㅎ

완전만족합니당ㅎ",5
에어팟 2세대(유선),음질,딸아이 사줬는데 음질 좋고 예쁘다고 하네요.^^,5
에어팟 2세대(유선),음질,배송빠르고 소리도 너무 잘 들리고 좋습니다.,5
에어팟 2세대(유선),음질,"음질도 정말 좋고 기대 했던 만큼 정말 예쁘네요!
예쁘게 잘 쓸게요! 무선이랑 유선이랑 고민하다가 유선
구매했는데 유선도 나쁘지 않은거 같아요!
잘 사용하겠습니다!",5
에어팟 2세대(유선),음질,배송도 빠르고 음질도 좋네요.많이 파세요,5
에어팟 2세대(유선),음질,음질좋고 줄이 없어 편하고 좋아해요.,5
에어팟 2세대(유선),음질,빠른 배송 ~~ 좋은 음질! 좋아요!,5
에어팟 2세대(유선),음질,음질도 좋고 디자인도 이뻐요.,4
에어팟 2세대(유선),음질,디자인. 색깔.음질 다 좋아요,5
에어팟 2세대(유선),음질,음질도좋고너무퍈해뇨정말,5
에어팟 2세대(유선),음질,굿 잘되네요 음질 짱,5
에어팟 2세대(유선),음질,짱짱좋아요 음질최고,5
에어팟 2세대(유선),음질,음질 좋고 잘 들려요.,5
에어팟 2세대(유선),음질,디자인이 마음에 들고 음질 굿입니다. 포장도 파손되지 않게 잘 포장되어 있었습니다.,5
에어팟 2세대(유선),음질,택배 받아서 아이스크림 먹으면서뜯어봤는데 음질도 좋고 제품도 깔끔하고 좋네요 ㅎㅎ,5
에어팟 2세대(유선),음질,"남들이 많이써도 딱히 필요하다 느끼진 않다가 다 쓰니까 나도 써보자하고 샀는데 많이 쓰는건 이유가 있더라구요.
배송빨랐고 일단 너무 편해요~
음질도 좋구요",5
에어팟 2세대(유선),음질,"음질깨끗하고 디자인 좋습니다.딸 졸업선물로 구입했는데 만족스러워서, 아들주려고 추가 구매했습니다. 실리콘케이스~ 라인프렌즈(브라우니) 넘 귀염^^ 배송도 빨라서 만족!",5
에어팟 2세대(유선),음질,"선물용 구입,덤으로 주신 케이스가 핑크라서ㅠ 좀 그랬지만ㅋㅋ벼르고벼르다 선물했는데, 넘 좋아하네요통화품질좋고, 이뻐요갤럭시에도 작동 잘 돼서 더 좋아요~~^^",5
에어팟 2세대(유선),음질,정말 음질이 짱입니다. 역쉬 에어팟은 정품으로 사용하는 게 좋을 것 같아요. 챠이나팟 사용해보았는데 끊기고 좀 그랬거든요 저렴하게 잘 구입했습니다.,5
에어팟 2세대(유선),음질,그간 여러 종류의 블루투스를 사용 해 보았으나음질도 좋고 충전기능도 타 종류보단 월등한거 같아요~최고예요^^,5
에어팟 2세대(유선),음질,음질좋고 가볍고 예뻐요. 쓰건거 아빠가 가져가셔서 또 구입합니다.,5
에어팟 2세대(유선),음질,에어팟2세대 신상품 프로 고민하다가에어팟 프로는 오래사용하면 귀가 아프다는 말들이 있어서에어팟 2세대 구매했는데 만족합니다. 아직 테스트 용도로만 사용해봤지만음질도 좋고 꺠끗하게 잘들려요 만족합니다.,5
에어팟 2세대(유선),음질,갤럭시로 첨 연동해보고 이상있는 줄 알았는데 인터넷에 문제점찾아보고 해결하니 이상없이 잘되네요~ 음질도 최고,5
에어팟 2세대(유선),음질,저렴하게 구매하고 빠르게 받을수 있어만족 합니다연동도 잘되고 음질도 훌륭하네요고등학생 딸애가 추천 해 줬는데 만족합니다,5
에어팟 2세대(유선),음질,배송 진짜 빨랐어요! 음질도 너무 좋고 정품등록도 했어요ㅎㅎ,5
에어팟 2세대(유선),음질,"흠집이나 벌어진 틈 없구요, 음질도 정말 좋네요 ㅎㅎ",5
에어팟 2세대(유선),음질,아들이 좋아해요음질 괜찮아요~ 잘 사용하고 있어요,5
에어팟 2세대(유선),음질,음질이 좋아요. 설명서가 조금 부실합니다.,4
에어팟 2세대(유선),음질,"사용하기 편하고, 음질도 좋네요.",5
에어팟 2세대(유선),음질,음질 좋아용~~~~~이쁘고 깔끔해요,5
에어팟 2세대(유선),음질,역시 에어팟이네요 음질이 최고,5
에어팟 2세대(유선),음질,소리도 좋고 잘쓰고잇습니당,5
에어팟 2세대(유선),음질,확실히 음질이 좋네요^^,4
에어팟 2세대(유선),음질,음질 좋고 완전 편해요.,5
에어팟 2세대(유선),음질,유선쓰다가 큰 맘 잡고 무선 구입했는데 편하고 좋습니다. 음질도 이정도면 매우 만족스럽습니다. 다만 사용할 때 자주 빠지고 떨어져서 잃어버릴까 걱정스러워요. 주변에 이미 여럿 그랬네요.,4
에어팟 2세대(유선),음질,상품도 잘 도착했어요 정품으로 잘 받았습니다:)음질도 괜찮고 확실히 유선 이어폰보다 편한 거 같아요고민했지만 만족스럽게 잘 이용중이에요,5
에어팟 2세대(유선),음질,배송은 진짜 빠르고 가격도 만족스러운데 이게원래그런건지 불량인지 화이트 노이즈가 좀 심하네요... 에어팟 처음구매하는데 실망이엿어요,3
에어팟 2세대(유선),음질,"아이들선물로 구매했어요
아이들이 아주 좋아합니다 음질도좋구 추천해요",5
에어팟 2세대(유선),음질,"저렴하게 잘샀어요~ 음질도 좋고!, 정품인증도 잘됐어요!",1
에어팟 2세대(유선),음질,소리도 깨끗하고 외부 소리 차단이 적당히 되어서 좋아요,5
에어팟 2세대(유선),음질,처음으로 구매했는데 음질도 이어폰보다 더 좋고 마음에 들어요! 잃어버릴까봐 노심초사지만 작고귀여워서 이쁘네요^^ 잘쓰겠습니다 감사합니다~~,5
에어팟 2세대(유선),음질,가격이 좀 사악하긴 하지만 디자인도 예쁘고 음질도 좋습니다. 통화 음질도 잡음이 없고 깔끔하게 잘 들려서 좋네요.페어링도 이어폰 케이스만 열면 바로 되니까 좋네요.배송도 아주 빨라서 주문 다음날 바로 받았습니다.,5
에어팟 2세대(유선),음질,드디어 산 콩나물 대가리...블루투스 이어폰은 처음인데 음질도 괜찮네요. 정품등록도 되고요! 잘 쓰겠습니다~,5
에어팟 2세대(유선),음질,역쉬 에어팟2입니다 정품 맞구요 정품등록 완료~~소리가 짱짱하네요 굿입니다,5
에어팟 2세대(유선),음질,"언니 생일선물로 사줬는데

제가 가진 버즈보다 좋아보이는건 남의떡이

더 커보이는 심리때문이겠죠?

가볍고 ~",5
에어팟 2세대(유선),음질,일단 배송이 넘빠르구여 받아보니 넘이쁘고 생각보다 음질도좋고 너무 좋아요!!,5
에어팟 2세대(유선),음질,선물햇는데 너무 좋아하고 만족스럽네요 소리도 너무잘들리고 선명해요 제것도살려구 또구매햇어용ㅎ,5
에어팟 2세대(유선),음질,정품등록에 애 먹었지만 무사히 성공했어요 음질도 괜찮구 너무 편해요 !,5
에어팟 2세대(유선),음질,음질 짱 입니다. 아들 입이 귀에 걸렸어요.실리콘케이스도 너무 좋네요,5
에어팟 2세대(유선),음질,베송이 너무 빨라서 놀랬어요. ㅎㅎ 그리고 제조년일이 2020년이네요 감사합니다.음질도 너무 좋구요. 맘에 듭니다. 역시 에어팟이네요.,5
에어팟 2세대(유선),음질,가지고 싶었던 에어팟!! 기대한대로 음질도 좋고 사용하기 좋아요,5
에어팟 2세대(유선),음질,안드로이드 사용자입니다음악 들을때 음질 좋아요무엇보다 통화음질은 타의추종을 불허한듯,4
에어팟 2세대(유선),음질,음질 역시 좋네요 잘 쓰겠습니다 진작에 이걸로살걸 그랬네요 무슨 뮤직x 가성비좋아서 샀는데 역시 가격만큼하고 터치라 불편해서 그냥 에어팟 샀는데 편하고 좋아요ㅅㅅ,5
에어팟 2세대(유선),음질,음질 선명하고 스테레오 빵빵하고 좋아요실리콘 케이스도 산뜻한 색상이라 완전 맘에 듭니다,4
